"CODE_ID","DESC_FRE","DESC_ENG","PROV_CODE_ID","PROV_DESC_FRE","PROV_DESC_ENG"
21581,"BRIDGEPORT","BRIDGEPORT",180,"Nouvelle-Écosse","Nova Scotia"
21582,"BRIDGETOWN","BRIDGETOWN",180,"Nouvelle-Écosse","Nova Scotia"
21583,"BRIDGEWATER","BRIDGEWATER",180,"Nouvelle-Écosse","Nova Scotia"
21584,"BRIER ISLAND","BRIER ISLAND",180,"Nouvelle-Écosse","Nova Scotia"
21585,"BRIERLY BROOK","BRIERLY BROOK",180,"Nouvelle-Écosse","Nova Scotia"
21586,"BRIGHTON (DIGBY)","BRIGHTON (DIGBY)",180,"Nouvelle-Écosse","Nova Scotia"
21587,"BRITON COVE","BRITON COVE",180,"Nouvelle-Écosse","Nova Scotia"
21588,"BROAD COVE (DIGBY)","BROAD COVE (DIGBY)",180,"Nouvelle-Écosse","Nova Scotia"
21589,"BROAD COVE (LUNEBURG)","BROAD COVE (LUNEBURG)",180,"Nouvelle-Écosse","Nova Scotia"
21590,"BROAD COVE BANKS","BROAD COVE BANKS",180,"Nouvelle-Écosse","Nova Scotia"
21591,"BROAD COVE MARSH (INVERNESS-02)","BROAD COVE MARSH (INVERNESS-02)",180,"Nouvelle-Écosse","Nova Scotia"
21593,"BROOKFIELD","BROOKFIELD",180,"Nouvelle-Écosse","Nova Scotia"
21594,"BROOKLYN (QUEENS)","BROOKLYN (QUEENS)",180,"Nouvelle-Écosse","Nova Scotia"
21595,"BROOKLYN (YARMOUTH)","BROOKLYN (YARMOUTH)",180,"Nouvelle-Écosse","Nova Scotia"
21596,"BRULE","BRULE",180,"Nouvelle-Écosse","Nova Scotia"
21597,"BRULE POINT","BRULE POINT",180,"Nouvelle-Écosse","Nova Scotia"
21598,"BUCKLAW","BUCKLAW",180,"Nouvelle-Écosse","Nova Scotia"
21599,"BURLINGTON","BURLINGTON",180,"Nouvelle-Écosse","Nova Scotia"
21600,"BUSH ISLAND","BUSH ISLAND",180,"Nouvelle-Écosse","Nova Scotia"
21601,"CALLINGWOOD","CALLINGWOOD",180,"Nouvelle-Écosse","Nova Scotia"
21602,"CAMBRIDGE (HANTS)","CAMBRIDGE (HANTS)",180,"Nouvelle-Écosse","Nova Scotia"
21603,"CAMBRIDGE (KINGS)","CAMBRIDGE (KINGS)",180,"Nouvelle-Écosse","Nova Scotia"
21604,"CAMP COVE (LOWER ARGYLE)","CAMP COVE (LOWER ARGYLE)",180,"Nouvelle-Écosse","Nova Scotia"
21605,"CANADA CREEK","CANADA CREEK",180,"Nouvelle-Écosse","Nova Scotia"
21606,"CANDLE BOX ISLAND","CANDLE BOX ISLAND",180,"Nouvelle-Écosse","Nova Scotia"
21607,"CANNES","CANNES",180,"Nouvelle-Écosse","Nova Scotia"
21608,"CANNING","CANNING",180,"Nouvelle-Écosse","Nova Scotia"
21609,"CANSO","CANSO",180,"Nouvelle-Écosse","Nova Scotia"
21610,"CAP LE MOINE","CAP LE MOINE",180,"Nouvelle-Écosse","Nova Scotia"
21611,"CAPE ARGOS","CAPE ARGOS",180,"Nouvelle-Écosse","Nova Scotia"
21612,"CAPE AUGET","CAPE AUGET",180,"Nouvelle-Écosse","Nova Scotia"
21613,"CAPE DAUPHIN","CAPE DAUPHIN",180,"Nouvelle-Écosse","Nova Scotia"
21614,"CAPE DOR","CAPE DOR",180,"Nouvelle-Écosse","Nova Scotia"
21615,"CAPE EGMONT","CAPE EGMONT",180,"Nouvelle-Écosse","Nova Scotia"
21616,"CAPE FORCHU","CAPE FORCHU",180,"Nouvelle-Écosse","Nova Scotia"
21617,"CAPE GEORGE (ANTIGONISH)","CAPE GEORGE (ANTIGONISH)",180,"Nouvelle-Écosse","Nova Scotia"
21618,"CAPE GEORGE (RICHMOND)","CAPE GEORGE (RICHMOND)",180,"Nouvelle-Écosse","Nova Scotia"
21619,"CAPE GEORGE PT.","CAPE GEORGE PT.",180,"Nouvelle-Écosse","Nova Scotia"
21620,"CAPE JOHN","CAPE JOHN",180,"Nouvelle-Écosse","Nova Scotia"
21621,"CAPE MORIEN","CAPE MORIEN",180,"Nouvelle-Écosse","Nova Scotia"
21622,"CAPE NEGRO","CAPE NEGRO",180,"Nouvelle-Écosse","Nova Scotia"
21623,"CAPE NORTH","CAPE NORTH",180,"Nouvelle-Écosse","Nova Scotia"
21624,"CAPE ROUGE","CAPE ROUGE",180,"Nouvelle-Écosse","Nova Scotia"
21625,"CAPE SABLE","CAPE SABLE",180,"Nouvelle-Écosse","Nova Scotia"
21626,"CAPE SAMBRO","CAPE SAMBRO",180,"Nouvelle-Écosse","Nova Scotia"
21627,"CAPE ST. MARYS","CAPE ST. MARYS",180,"Nouvelle-Écosse","Nova Scotia"
21628,"CAPELIN COVE","CAPELIN COVE",180,"Nouvelle-Écosse","Nova Scotia"
21629,"CAPSTICK","CAPSTICK",180,"Nouvelle-Écosse","Nova Scotia"
21630,"CARIBOU HARBOUR","CARIBOU HARBOUR",180,"Nouvelle-Écosse","Nova Scotia"
21631,"CARIBOU LITTLE ENTRANCE","CARIBOU LITTLE ENTRANCE",180,"Nouvelle-Écosse","Nova Scotia"
21632,"CARIBOU RIVER","CARIBOU RIVER",180,"Nouvelle-Écosse","Nova Scotia"
21633,"CARIBOU/FERRY WHARF","CARIBOU/FERRY WHARF",180,"Nouvelle-Écosse","Nova Scotia"
21634,"CARLETON VILLAGE","CARLETON VILLAGE",180,"Nouvelle-Écosse","Nova Scotia"
21635,"CARLTON","CARLTON",180,"Nouvelle-Écosse","Nova Scotia"
21636,"CARRIBOU ISLAND","CARRIBOU ISLAND",180,"Nouvelle-Écosse","Nova Scotia"
21637,"CARRINGTON","CARRINGTON",180,"Nouvelle-Écosse","Nova Scotia"
21638,"CARR'S BROOK","CARR'S BROOK",180,"Nouvelle-Écosse","Nova Scotia"
21639,"CARTERS COVE","CARTERS COVE",180,"Nouvelle-Écosse","Nova Scotia"
21640,"CASTLE BAY","CASTLE BAY",180,"Nouvelle-Écosse","Nova Scotia"
21641,"CENTRAL ARGYLE","CENTRAL ARGYLE",180,"Nouvelle-Écosse","Nova Scotia"
21642,"CENTRAL CHEBOGUE","CENTRAL CHEBOGUE",180,"Nouvelle-Écosse","Nova Scotia"
21643,"CENTRAL EAST PUBNICO","CENTRAL EAST PUBNICO",180,"Nouvelle-Écosse","Nova Scotia"
21644,"CENTRAL GROVE","CENTRAL GROVE",180,"Nouvelle-Écosse","Nova Scotia"
21645,"CENTRAL PORT MOUTON","CENTRAL PORT MOUTON",180,"Nouvelle-Écosse","Nova Scotia"
21646,"CENTRAL WOODS HARBOUR","CENTRAL WOODS HARBOUR",180,"Nouvelle-Écosse","Nova Scotia"
21647,"CENTRE","CENTRE",180,"Nouvelle-Écosse","Nova Scotia"
21648,"CENTRE BURLINGTON","CENTRE BURLINGTON",180,"Nouvelle-Écosse","Nova Scotia"
21649,"CENTREVILLE (DIGBY)","CENTREVILLE (DIGBY)",180,"Nouvelle-Écosse","Nova Scotia"
21650,"CENTREVILLE (KINGS-40)","CENTREVILLE (KINGS-40)",180,"Nouvelle-Écosse","Nova Scotia"
21651,"CENTREVILLE (KINGS-41)","CENTREVILLE (KINGS-41)",180,"Nouvelle-Écosse","Nova Scotia"
21652,"CENTREVILLE (SHELBURNE)","CENTREVILLE (SHELBURNE)",180,"Nouvelle-Écosse","Nova Scotia"
21653,"CHANCE HARBOUR","CHANCE HARBOUR",180,"Nouvelle-Écosse","Nova Scotia"
21654,"CHAPEL COVE","CHAPEL COVE",180,"Nouvelle-Écosse","Nova Scotia"
21655,"CHAPEL ISLAND","CHAPEL ISLAND",180,"Nouvelle-Écosse","Nova Scotia"
21656,"CHARLESTON","CHARLESTON",180,"Nouvelle-Écosse","Nova Scotia"
21657,"CHARLESVILLE","CHARLESVILLE",180,"Nouvelle-Écosse","Nova Scotia"
21658,"CHARLOS COVE","CHARLOS COVE",180,"Nouvelle-Écosse","Nova Scotia"
21659,"CHEBOGUE","CHEBOGUE",180,"Nouvelle-Écosse","Nova Scotia"
21660,"CHEBOGUE HARBOUR","CHEBOGUE HARBOUR",180,"Nouvelle-Écosse","Nova Scotia"
21661,"CHEBOGUE POINT","CHEBOGUE POINT",180,"Nouvelle-Écosse","Nova Scotia"
21662,"CHEGGOGIN","CHEGGOGIN",180,"Nouvelle-Écosse","Nova Scotia"
21663,"CHELSEA","CHELSEA",180,"Nouvelle-Écosse","Nova Scotia"
21664,"CHERRY HILL","CHERRY HILL",180,"Nouvelle-Écosse","Nova Scotia"
21665,"CHESTER","CHESTER",180,"Nouvelle-Écosse","Nova Scotia"
21666,"CHESTER BASIN","CHESTER BASIN",180,"Nouvelle-Écosse","Nova Scotia"
21667,"CHETICAMP","CHETICAMP",180,"Nouvelle-Écosse","Nova Scotia"
21668,"CHETICAMP ISLAND","CHETICAMP ISLAND",180,"Nouvelle-Écosse","Nova Scotia"
21669,"CHETICAMP POINT","CHETICAMP POINT",180,"Nouvelle-Écosse","Nova Scotia"
21670,"CHEZZETCOOK","CHEZZETCOOK",180,"Nouvelle-Écosse","Nova Scotia"
21671,"CHEZZETCOOK INLET","CHEZZETCOOK INLET",180,"Nouvelle-Écosse","Nova Scotia"
21672,"CHIMNEY CORNER","CHIMNEY CORNER",180,"Nouvelle-Écosse","Nova Scotia"
21673,"CHIPMAN BROOK","CHIPMAN BROOK",180,"Nouvelle-Écosse","Nova Scotia"
21674,"CHRISTMAS ISLAND","CHRISTMAS ISLAND",180,"Nouvelle-Écosse","Nova Scotia"
21675,"CHURCH POINT","CHURCH POINT",180,"Nouvelle-Écosse","Nova Scotia"
21676,"CHURCHOVER","CHURCHOVER",180,"Nouvelle-Écosse","Nova Scotia"
21677,"CLAM BAY","CLAM BAY",180,"Nouvelle-Écosse","Nova Scotia"
21678,"CLAM HARBOUR (GUYSBOROUGH)","CLAM HARBOUR (GUYSBOROUGH)",180,"Nouvelle-Écosse","Nova Scotia"
21679,"CLAM HARBOUR (HALIFAX)","CLAM HARBOUR (HALIFAX)",180,"Nouvelle-Écosse","Nova Scotia"
21680,"CLAM POINT","CLAM POINT",180,"Nouvelle-Écosse","Nova Scotia"
21681,"CLARKS HARBOUR","CLARKS HARBOUR",180,"Nouvelle-Écosse","Nova Scotia"
21682,"CLEARLANDS","CLEARLANDS",180,"Nouvelle-Écosse","Nova Scotia"
21683,"CLEMENTSPORT","CLEMENTSPORT",180,"Nouvelle-Écosse","Nova Scotia"
21684,"CLEMENTSVALE","CLEMENTSVALE",180,"Nouvelle-Écosse","Nova Scotia"
21685,"CLEVELAND","CLEVELAND",180,"Nouvelle-Écosse","Nova Scotia"
21686,"CLYDE RIVER","CLYDE RIVER",180,"Nouvelle-Écosse","Nova Scotia"
21687,"COALBURN","COALBURN",180,"Nouvelle-Écosse","Nova Scotia"
21688,"CODDLE HARBOUR","CODDLE HARBOUR",180,"Nouvelle-Écosse","Nova Scotia"
21689,"COFFINS ISLAND","COFFINS ISLAND",180,"Nouvelle-Écosse","Nova Scotia"
21690,"COFFINSCROFT","COFFINSCROFT",180,"Nouvelle-Écosse","Nova Scotia"
21691,"COGMAGUN RIVER","COGMAGUN RIVER",180,"Nouvelle-Écosse","Nova Scotia"
21692,"COLDBROOK","COLDBROOK",180,"Nouvelle-Écosse","Nova Scotia"
21693,"COLE HARBOUR (GUYSBOROUGH)","COLE HARBOUR (GUYSBOROUGH)",180,"Nouvelle-Écosse","Nova Scotia"
21694,"COLE HARBOUR (HALIFAX)","COLE HARBOUR (HALIFAX)",180,"Nouvelle-Écosse","Nova Scotia"
21695,"COLEMAN'S COVE","COLEMAN'S COVE",180,"Nouvelle-Écosse","Nova Scotia"
21696,"COLINDALE","COLINDALE",180,"Nouvelle-Écosse","Nova Scotia"
21697,"COMEAU HILL","COMEAU HILL",180,"Nouvelle-Écosse","Nova Scotia"
21698,"COMEAUVILLE","COMEAUVILLE",180,"Nouvelle-Écosse","Nova Scotia"
21699,"COMMON COVE","COMMON COVE",180,"Nouvelle-Écosse","Nova Scotia"
21700,"CONCESSION","CONCESSION",180,"Nouvelle-Écosse","Nova Scotia"
21701,"CONQUERALL BANK","CONQUERALL BANK",180,"Nouvelle-Écosse","Nova Scotia"
21702,"CONQUERALL MILLS","CONQUERALL MILLS",180,"Nouvelle-Écosse","Nova Scotia"
21703,"CONWAY","CONWAY",180,"Nouvelle-Écosse","Nova Scotia"
21704,"COOK'S BEACH","COOK'S BEACH",180,"Nouvelle-Écosse","Nova Scotia"
21705,"COOK'S COVE","COOK'S COVE",180,"Nouvelle-Écosse","Nova Scotia"
21706,"CORKUM'S ISLAND","CORKUM'S ISLAND",180,"Nouvelle-Écosse","Nova Scotia"
21707,"COTTAGE COVE","COTTAGE COVE",180,"Nouvelle-Écosse","Nova Scotia"
21708,"COUNTRY HARBOUR","COUNTRY HARBOUR",180,"Nouvelle-Écosse","Nova Scotia"
21709,"COW BAY","COW BAY",180,"Nouvelle-Écosse","Nova Scotia"
21710,"COXHEATH","COXHEATH",180,"Nouvelle-Écosse","Nova Scotia"
21711,"CRAIGMORE","CRAIGMORE",180,"Nouvelle-Écosse","Nova Scotia"
21712,"CRANBURY","CRANBURY",180,"Nouvelle-Écosse","Nova Scotia"
21713,"CREIGNISH","CREIGNISH",180,"Nouvelle-Écosse","Nova Scotia"
21714,"CRESCENT BEACH","CRESCENT BEACH",180,"Nouvelle-Écosse","Nova Scotia"
21715,"CRIBBENS POINT","CRIBBENS POINT",180,"Nouvelle-Écosse","Nova Scotia"
21716,"CRIPPLE CREEK","CRIPPLE CREEK",180,"Nouvelle-Écosse","Nova Scotia"
21717,"CROSS ISLAND","CROSS ISLAND",180,"Nouvelle-Écosse","Nova Scotia"
21718,"CROUSETOWN","CROUSETOWN",180,"Nouvelle-Écosse","Nova Scotia"
21719,"CROWELL","CROWELL",180,"Nouvelle-Écosse","Nova Scotia"
21720,"CULLODEN","CULLODEN",180,"Nouvelle-Écosse","Nova Scotia"
21721,"DANESVILLE","DANESVILLE",180,"Nouvelle-Écosse","Nova Scotia"
21722,"DANIELS HEAD","DANIELS HEAD",180,"Nouvelle-Écosse","Nova Scotia"
21723,"DARK COVE","DARK COVE",180,"Nouvelle-Écosse","Nova Scotia"
21724,"DARLING LAKE","DARLING LAKE",180,"Nouvelle-Écosse","Nova Scotia"
21725,"DARTMOUTH","DARTMOUTH",180,"Nouvelle-Écosse","Nova Scotia"
21726,"DAY SPRING","DAY SPRING",180,"Nouvelle-Écosse","Nova Scotia"
21727,"DAYTON","DAYTON",180,"Nouvelle-Écosse","Nova Scotia"
21728,"DEBAIE COVE","DEBAIE COVE",180,"Nouvelle-Écosse","Nova Scotia"
21729,"DEEP BROOK","DEEP BROOK",180,"Nouvelle-Écosse","Nova Scotia"
21730,"DEEP COVE (CAPE BRETON)","DEEP COVE (CAPE BRETON)",180,"Nouvelle-Écosse","Nova Scotia"
21731,"DEEP COVE (LUNEBURG)","DEEP COVE (LUNEBURG)",180,"Nouvelle-Écosse","Nova Scotia"
21732,"DEEP COVE ISLAND","DEEP COVE ISLAND",180,"Nouvelle-Écosse","Nova Scotia"
21733,"DEEPDALE","DEEPDALE",180,"Nouvelle-Écosse","Nova Scotia"
21734,"DELAP'S COVE","DELAP'S COVE",180,"Nouvelle-Écosse","Nova Scotia"
21735,"DELHAVEN","DELHAVEN",180,"Nouvelle-Écosse","Nova Scotia"
21736,"DENNIS POINT","DENNIS POINT",180,"Nouvelle-Écosse","Nova Scotia"
21737,"D'ESCOUSSE","D'ESCOUSSE",180,"Nouvelle-Écosse","Nova Scotia"
21738,"DIGBY","DIGBY",180,"Nouvelle-Écosse","Nova Scotia"
21739,"DILIGENT RIVER","DILIGENT RIVER",180,"Nouvelle-Écosse","Nova Scotia"
21740,"DINGWALL","DINGWALL",180,"Nouvelle-Écosse","Nova Scotia"
21741,"DOCTORS BROOK","DOCTORS BROOK",180,"Nouvelle-Écosse","Nova Scotia"
21742,"DOCTOR'S COVE","DOCTOR'S COVE",180,"Nouvelle-Écosse","Nova Scotia"
21743,"DODGE BROOK","DODGE BROOK",180,"Nouvelle-Écosse","Nova Scotia"
21744,"DOG ISLAND","DOG ISLAND",180,"Nouvelle-Écosse","Nova Scotia"
21745,"DOMINION","DOMINION",180,"Nouvelle-Écosse","Nova Scotia"
21746,"DONKIN","DONKIN",180,"Nouvelle-Écosse","Nova Scotia"
21747,"DORT'S COVE","DORT'S COVE",180,"Nouvelle-Écosse","Nova Scotia"
21748,"DOVER (GUYSBOROUGH)","DOVER (GUYSBOROUGH)",180,"Nouvelle-Écosse","Nova Scotia"
21749,"DOVER (HALIFAX)","DOVER (HALIFAX)",180,"Nouvelle-Écosse","Nova Scotia"
21750,"DOVER CORNER","DOVER CORNER",180,"Nouvelle-Écosse","Nova Scotia"
21751,"DOWNING COVE","DOWNING COVE",180,"Nouvelle-Écosse","Nova Scotia"
21752,"DRUMHEAD","DRUMHEAD",180,"Nouvelle-Écosse","Nova Scotia"
21753,"DUBLIN SHORE","DUBLIN SHORE",180,"Nouvelle-Écosse","Nova Scotia"
21754,"DUNCAN'S COVE","DUNCAN'S COVE",180,"Nouvelle-Écosse","Nova Scotia"
21755,"DUNDEE","DUNDEE",180,"Nouvelle-Écosse","Nova Scotia"
21756,"DUNVEGAN","DUNVEGAN",180,"Nouvelle-Écosse","Nova Scotia"
21757,"DUTCH BROOK","DUTCH BROOK",180,"Nouvelle-Écosse","Nova Scotia"
21758,"EAGLE HEAD","EAGLE HEAD",180,"Nouvelle-Écosse","Nova Scotia"
21759,"EAST ADVOCATE","EAST ADVOCATE",180,"Nouvelle-Écosse","Nova Scotia"
21760,"EAST BACCARO","EAST BACCARO",180,"Nouvelle-Écosse","Nova Scotia"
21761,"EAST BAY","EAST BAY",180,"Nouvelle-Écosse","Nova Scotia"
21762,"EAST BERLIN","EAST BERLIN",180,"Nouvelle-Écosse","Nova Scotia"
21763,"EAST CHESTER","EAST CHESTER",180,"Nouvelle-Écosse","Nova Scotia"
21764,"EAST CHEZZETCOOK","EAST CHEZZETCOOK",180,"Nouvelle-Écosse","Nova Scotia"
21765,"EAST CLIFFORD","EAST CLIFFORD",180,"Nouvelle-Écosse","Nova Scotia"
21766,"EAST DOVER","EAST DOVER",180,"Nouvelle-Écosse","Nova Scotia"
21767,"EAST FERRY","EAST FERRY",180,"Nouvelle-Écosse","Nova Scotia"
21768,"EAST GREEN HARBOUR","EAST GREEN HARBOUR",180,"Nouvelle-Écosse","Nova Scotia"
21769,"EAST HAVRE BOUCHER","EAST HAVRE BOUCHER",180,"Nouvelle-Écosse","Nova Scotia"
21770,"EAST IRONBOUND ISLAND","EAST IRONBOUND ISLAND",180,"Nouvelle-Écosse","Nova Scotia"
21771,"EAST JEDDORE","EAST JEDDORE",180,"Nouvelle-Écosse","Nova Scotia"
21772,"EAST JORDAN","EAST JORDAN",180,"Nouvelle-Écosse","Nova Scotia"
21773,"EAST LA HAVE","EAST LA HAVE",180,"Nouvelle-Écosse","Nova Scotia"
21774,"EAST LAWRENCETOWN","EAST LAWRENCETOWN",180,"Nouvelle-Écosse","Nova Scotia"
21775,"EAST LINDEN","EAST LINDEN",180,"Nouvelle-Écosse","Nova Scotia"
21776,"EAST NOEL","EAST NOEL",180,"Nouvelle-Écosse","Nova Scotia"
21777,"EAST PETPESWICK","EAST PETPESWICK",180,"Nouvelle-Écosse","Nova Scotia"
21778,"EAST PORT FELIX","EAST PORT FELIX",180,"Nouvelle-Écosse","Nova Scotia"
21779,"EAST PORT HEBERT","EAST PORT HEBERT",180,"Nouvelle-Écosse","Nova Scotia"
21780,"EAST PORT MEDWAY","EAST PORT MEDWAY",180,"Nouvelle-Écosse","Nova Scotia"
21781,"EAST PUBNICO","EAST PUBNICO",180,"Nouvelle-Écosse","Nova Scotia"
21782,"EAST QUINAN","EAST QUINAN",180,"Nouvelle-Écosse","Nova Scotia"
21783,"EAST QUODDY","EAST QUODDY",180,"Nouvelle-Écosse","Nova Scotia"
21784,"EAST RAGGED ISLAND","EAST RAGGED ISLAND",180,"Nouvelle-Écosse","Nova Scotia"
21785,"EAST RIVER","EAST RIVER",180,"Nouvelle-Écosse","Nova Scotia"
21786,"EAST RIVER POINT","EAST RIVER POINT",180,"Nouvelle-Écosse","Nova Scotia"
21787,"EAST SABLE RIVER","EAST SABLE RIVER",180,"Nouvelle-Écosse","Nova Scotia"
21788,"EAST SANDY COVE","EAST SANDY COVE",180,"Nouvelle-Écosse","Nova Scotia"
21789,"EAST SHIP HARBOUR","EAST SHIP HARBOUR",180,"Nouvelle-Écosse","Nova Scotia"
21790,"EAST TRACADIE","EAST TRACADIE",180,"Nouvelle-Écosse","Nova Scotia"
21791,"EAST WALLACE","EAST WALLACE",180,"Nouvelle-Écosse","Nova Scotia"
21792,"EAST WALTON","EAST WALTON",180,"Nouvelle-Écosse","Nova Scotia"
21793,"EASTERN PASSAGE","EASTERN PASSAGE",180,"Nouvelle-Écosse","Nova Scotia"
21794,"EASTERN POINT","EASTERN POINT",180,"Nouvelle-Écosse","Nova Scotia"
21795,"ECONOMY","ECONOMY",180,"Nouvelle-Écosse","Nova Scotia"
21796,"ECUM SECUM","ECUM SECUM",180,"Nouvelle-Écosse","Nova Scotia"
21797,"ECUM SECUM BRIDGE","ECUM SECUM BRIDGE",180,"Nouvelle-Écosse","Nova Scotia"
21798,"ECUM SECUM INLET","ECUM SECUM INLET",180,"Nouvelle-Écosse","Nova Scotia"
21799,"ECUM SECUM WEST","ECUM SECUM WEST",180,"Nouvelle-Écosse","Nova Scotia"
21800,"EEL BROOK","EEL BROOK",180,"Nouvelle-Écosse","Nova Scotia"
21801,"EGERTON","EGERTON",180,"Nouvelle-Écosse","Nova Scotia"
21802,"EGG ISLAND","EGG ISLAND",180,"Nouvelle-Écosse","Nova Scotia"
21803,"EGYPT","EGYPT",180,"Nouvelle-Écosse","Nova Scotia"
21804,"ELLENWOOD ISLAND","ELLENWOOD ISLAND",180,"Nouvelle-Écosse","Nova Scotia"
21805,"ELMSDALE","ELMSDALE",180,"Nouvelle-Écosse","Nova Scotia"
21806,"ENFIELD","ENFIELD",180,"Nouvelle-Écosse","Nova Scotia"
21807,"ENGLISHTOWN","ENGLISHTOWN",180,"Nouvelle-Écosse","Nova Scotia"
21808,"ESKASONI","ESKASONI",180,"Nouvelle-Écosse","Nova Scotia"
21809,"ESTMERE","ESTMERE",180,"Nouvelle-Écosse","Nova Scotia"
21810,"ESTONIA","ESTONIA",180,"Nouvelle-Écosse","Nova Scotia"
21811,"EVANS ISLAND","EVANS ISLAND",180,"Nouvelle-Écosse","Nova Scotia"
21812,"EVANSTON","EVANSTON",180,"Nouvelle-Écosse","Nova Scotia"
21813,"FALLS POINT","FALLS POINT",180,"Nouvelle-Écosse","Nova Scotia"
21814,"FALMOUTH","FALMOUTH",180,"Nouvelle-Écosse","Nova Scotia"
21815,"FALSE BAY","FALSE BAY",180,"Nouvelle-Écosse","Nova Scotia"
21816,"FAROE ISLANDS","FAROE ISLANDS",180,"Nouvelle-Écosse","Nova Scotia"
21817,"FAUXBOURG","FAUXBOURG",180,"Nouvelle-Écosse","Nova Scotia"
21818,"FELTZEN SOUTH","FELTZEN SOUTH",180,"Nouvelle-Écosse","Nova Scotia"
21819,"FENWICK, N.S.","FENWICK, N.S.",180,"Nouvelle-Écosse","Nova Scotia"
21820,"FERGUSON LAKE","FERGUSON LAKE",180,"Nouvelle-Écosse","Nova Scotia"
21821,"FERGUSONS COVE","FERGUSONS COVE",180,"Nouvelle-Écosse","Nova Scotia"
21822,"FIDDLE HEAD","FIDDLE HEAD",180,"Nouvelle-Écosse","Nova Scotia"
21823,"FINLAY POINT","FINLAY POINT",180,"Nouvelle-Écosse","Nova Scotia"
21824,"FIRST PENINSULA","FIRST PENINSULA",180,"Nouvelle-Écosse","Nova Scotia"
21825,"FIRST SOUTH","FIRST SOUTH",180,"Nouvelle-Écosse","Nova Scotia"
21826,"FISHERMAN'S HARBOUR","FISHERMAN'S HARBOUR",180,"Nouvelle-Écosse","Nova Scotia"
21827,"FIVE ISLAND","FIVE ISLAND",180,"Nouvelle-Écosse","Nova Scotia"
21828,"FLAT ISLAND","FLAT ISLAND",180,"Nouvelle-Écosse","Nova Scotia"
21829,"FLAT POINT","FLAT POINT",180,"Nouvelle-Écosse","Nova Scotia"
21830,"FLORENCE","FLORENCE",180,"Nouvelle-Écosse","Nova Scotia"
21831,"FORBES POINT","FORBES POINT",180,"Nouvelle-Écosse","Nova Scotia"
21832,"FORRESTALL POINT","FORRESTALL POINT",180,"Nouvelle-Écosse","Nova Scotia"
21833,"FORT ELLIS","FORT ELLIS",180,"Nouvelle-Écosse","Nova Scotia"
21834,"FOURCHU","FOURCHU",180,"Nouvelle-Écosse","Nova Scotia"
21835,"FOX BAY","FOX BAY",180,"Nouvelle-Écosse","Nova Scotia"
21836,"FOX HARBOUR","FOX HARBOUR",180,"Nouvelle-Écosse","Nova Scotia"
21837,"FOX ISLAND (GUYSBOROUGH)","FOX ISLAND (GUYSBOROUGH)",180,"Nouvelle-Écosse","Nova Scotia"
21838,"FOX ISLAND (LUNENBURG)","FOX ISLAND (LUNENBURG)",180,"Nouvelle-Écosse","Nova Scotia"
21839,"FOX ISLAND MAIN","FOX ISLAND MAIN",180,"Nouvelle-Écosse","Nova Scotia"
21840,"FOX POINT (HALIFAX)","FOX POINT (HALIFAX)",180,"Nouvelle-Écosse","Nova Scotia"
21841,"FOX POINT (LUNENBURG)","FOX POINT (LUNENBURG)",180,"Nouvelle-Écosse","Nova Scotia"
21842,"FRAMBOISE","FRAMBOISE",180,"Nouvelle-Écosse","Nova Scotia"
21843,"FRANKVILLE","FRANKVILLE",180,"Nouvelle-Écosse","Nova Scotia"
21844,"FRASER'S MOUNTAIN","FRASER'S MOUNTAIN",180,"Nouvelle-Écosse","Nova Scotia"
21845,"FRASERVILLE","FRASERVILLE",180,"Nouvelle-Écosse","Nova Scotia"
21846,"FREEPORT","FREEPORT",180,"Nouvelle-Écosse","Nova Scotia"
21847,"FRENCH COVE","FRENCH COVE",180,"Nouvelle-Écosse","Nova Scotia"
21848,"FRENCH RIVER","FRENCH RIVER",180,"Nouvelle-Écosse","Nova Scotia"
21849,"FRENCH VILLAGE","FRENCH VILLAGE",180,"Nouvelle-Écosse","Nova Scotia"
21850,"FRIAR'S HEAD","FRIAR'S HEAD",180,"Nouvelle-Écosse","Nova Scotia"
21851,"FROG POINT","FROG POINT",180,"Nouvelle-Écosse","Nova Scotia"
21852,"GABAROUSE BAY","GABAROUSE BAY",180,"Nouvelle-Écosse","Nova Scotia"
21853,"GABARUS","GABARUS",180,"Nouvelle-Écosse","Nova Scotia"
21854,"GAETZ BROOK","GAETZ BROOK",180,"Nouvelle-Écosse","Nova Scotia"
21855,"GARDEN LOTS","GARDEN LOTS",180,"Nouvelle-Écosse","Nova Scotia"
21856,"GASPEREAU","GASPEREAU",180,"Nouvelle-Écosse","Nova Scotia"
21857,"GAVELTON","GAVELTON",180,"Nouvelle-Écosse","Nova Scotia"
21858,"GAYS RIVER","GAYS RIVER",180,"Nouvelle-Écosse","Nova Scotia"
21859,"GEGOGAN HARBOUR","GEGOGAN HARBOUR",180,"Nouvelle-Écosse","Nova Scotia"
21860,"GEORGE'S RIVER","GEORGE'S RIVER",180,"Nouvelle-Écosse","Nova Scotia"
21861,"GEORGEVILLE","GEORGEVILLE",180,"Nouvelle-Écosse","Nova Scotia"
21862,"GERMANY","GERMANY",180,"Nouvelle-Écosse","Nova Scotia"
21863,"GILBERT'S COVE","GILBERT'S COVE",180,"Nouvelle-Écosse","Nova Scotia"
21864,"GILLISDALE","GILLISDALE",180,"Nouvelle-Écosse","Nova Scotia"
